retriever,alpha,qid,ee_d,ee_r,eu,ee_d_interval
bm25,2,31391,0.113889,0.05,0.10773662379310299,0.0-0.2
bm25,2,31392,0.15,0.1,0.21756072139571273,0.0-0.2
bm25,2,31393,0.141667,0.15,0.029569891770724988,0.0-0.2
bm25,2,31394,0.15,0.116667,0.09424603081647773,0.0-0.2
bm25,2,31395,0.133333,0.383333,0.3488912239104197,0.0-0.2
bm25,2,31397,0.138889,0.083333,0.13432413971600762,0.0-0.2
bm25,2,31398,0.113889,0.083333,0.1012409295567979,0.0-0.2
bm25,2,31399,0.122222,0.166667,0.15530747816582863,0.0-0.2
bm25,2,31400,0.169444,0.033333,0.04783950564043215,0.0-0.2
bm25,2,31401,0.116667,0.166667,0.288878145192689,0.0-0.2
bm25,2,31402,0.116667,0.1,0.1747835476590348,0.0-0.2
bm25,2,31403,0.130556,0.4,0.32841531094372983,0.0-0.2
bm25,2,31404,0.122222,0.183333,0.3046191212819617,0.0-0.2
bm25,2,31405,0.111111,0.333333,0.24530777711512786,0.0-0.2
bm25,2,31406,0.127778,0.233333,0.3250153383914985,0.0-0.2
bm25,2,31407,0.105556,0.383333,0.13048443880476435,0.0-0.2
bm25,2,31408,0.094444,0.25,0.36151595385638113,0.0-0.2
bm25,2,31409,0.133333,0.066667,0.05709833805622526,0.0-0.2
bm25,2,31410,0.122222,0.1,0.07259649369954349,0.0-0.2
bm25,2,31411,0.141667,0.166667,0.2774130256977251,0.0-0.2
bm25,2,31412,0.127778,0.216667,0.11933015821514045,0.0-0.2
bm25,2,31413,0.102778,0.15,0.22790946113621685,0.0-0.2
bm25,2,31414,0.111111,0.333333,0.3331999746558106,0.0-0.2
bm25,2,31415,0.122222,0.116667,0.09098945753608047,0.0-0.2
bm25,2,31416,0.111111,0.0,0.2784303631083446,0.0-0.2
bm25,2,31417,0.108333,0.383333,0.30230787900834677,0.0-0.2
bm25,2,31418,0.136111,0.116667,0.1432816006192063,0.0-0.2
bm25,2,31419,0.119444,0.4,0.30337527513840296,0.0-0.2
bm25,2,31420,0.113889,0.116667,0.12270813848940751,0.0-0.2
bm25,2,31421,0.105556,0.333333,0.2868436971684062,0.0-0.2
bm25,2,31422,0.133333,0.266667,0.30899138368746604,0.0-0.2
bm25,2,31423,0.105556,0.133333,0.22730561547566352,0.0-0.2
bm25,2,31424,0.147222,0.116667,0.16396549028579305,0.0-0.2
bm25,2,31425,0.1,0.466667,0.43494141739063713,0.0-0.2
bm25,2,31426,0.105556,0.033333,0.14743723507413975,0.0-0.2
bm25,2,31427,0.108333,0.033333,0.16714720063562594,0.0-0.2
bm25,2,31428,0.116667,0.55,0.5221865244312257,0.0-0.2
bm25,2,31429,0.1,0.3,0.2261136834195731,0.0-0.2
bm25,2,31430,0.158333,0.033333,0.08863430309041917,0.0-0.2
bm25,2,31431,0.094444,0.133333,0.20686015230225416,0.0-0.2
bm25,2,31432,0.113889,0.133333,0.33557501609281953,0.0-0.2
bm25,2,31433,0.108333,0.55,0.269012380270094,0.0-0.2
bm25,2,31434,0.111111,0.05,0.0683358414790263,0.0-0.2
bm25,2,31435,0.111111,0.166667,0.34209028921798557,0.0-0.2
bm25,2,31436,0.091667,0.4,0.3920426095235834,0.0-0.2
bm25,2,31437,0.116667,0.0,0.10713141487651698,0.0-0.2
bm25,2,31438,0.108333,0.35,0.12869442073459153,0.0-0.2
bm25,2,31439,0.130556,0.483333,0.3549880523714514,0.0-0.2
bm25,2,31440,0.097222,0.516667,0.41170468761494355,0.0-0.2
bm25,2,31441,0.111111,0.4,0.16255815312116548,0.0-0.2
bm25,2,31442,0.097222,0.116667,0.06413857328727013,0.0-0.2
bm25,2,31443,0.125,0.016667,0.35035425431652495,0.0-0.2
bm25,2,31444,0.1,0.3,0.3167191816826212,0.0-0.2
bm25,2,31445,0.116667,0.316667,0.24716947712330964,0.0-0.2
bm25,2,31446,0.111111,0.0,0.09093046743044995,0.0-0.2
bm25,2,31447,0.127778,0.083333,0.1878941537250212,0.0-0.2
bm25,2,31448,0.113889,0.033333,0.1472789157010032,0.0-0.2
bm25,2,31449,0.122222,0.466667,0.2887867730187463,0.0-0.2
bm25,2,31450,0.108333,0.05,0.17097998340117923,0.0-0.2
bm25,2,31451,0.122222,0.233333,0.29011159752069104,0.0-0.2
bm25,2,31452,0.102778,0.1,0.029578518062226083,0.0-0.2
bm25,2,31453,0.111111,0.35,0.4110416525987349,0.0-0.2
bm25,2,31454,0.105556,0.266667,0.3407008530753785,0.0-0.2
bm25,2,31455,0.111111,0.283333,0.2237379797173003,0.0-0.2
bm25,2,31456,0.111111,0.3,0.1895225392257382,0.0-0.2
bm25,2,31457,0.122222,0.216667,0.33734173836989517,0.0-0.2
bm25,2,31458,0.102778,0.233333,0.19454585200601557,0.0-0.2
bm25,2,31459,0.116667,0.1,0.1733544099495617,0.0-0.2
bm25,2,31460,0.172222,0.016667,0.28707107251543984,0.0-0.2
bm25,2,31461,0.15,0.2,0.2716128517566634,0.0-0.2
bm25,2,31462,0.152778,0.166667,0.19469986214208482,0.0-0.2
bm25,2,31463,0.188889,0.233333,0.19038993794253134,0.0-0.2
bm25,2,31464,0.180556,0.066667,0.23708395609227742,0.0-0.2
bm25,2,31465,0.15,0.266667,0.2803826089563685,0.0-0.2
bm25,2,31466,0.191667,0.2,0.32423124970361655,0.0-0.2
bm25,2,31467,0.158333,0.366667,0.247921066707146,0.0-0.2
bm25,2,31468,0.169444,0.066667,0.1080461259899973,0.0-0.2
bm25,2,31469,0.188889,0.283333,0.24474744350234715,0.0-0.2
bm25,2,31470,0.147222,0.483333,0.7441047972041023,0.0-0.2
bm25,2,31471,0.161111,0.283333,0.12131781152620973,0.0-0.2
bm25,2,31472,0.138889,0.35,0.10840842899941781,0.0-0.2
bm25,2,31473,0.175,0.083333,0.1091192280528149,0.0-0.2
bm25,2,31474,0.147222,0.066667,0.08580657324142231,0.0-0.2
bm25,2,31475,0.158333,0.15,0.2064781788906285,0.0-0.2
bm25,2,31476,0.177778,0.1,0.17440532967131794,0.0-0.2
bm25,2,31477,0.138889,0.383333,0.3318773170352685,0.0-0.2
bm25,2,31478,0.158333,0.266667,0.11374461261988794,0.0-0.2
bm25,2,31479,0.127778,0.15,0.14259612553703177,0.0-0.2
bm25,2,31480,0.161111,0.15,0.2277798817795578,0.0-0.2
bm25,2,31481,0.191667,0.3,0.21776768107192138,0.0-0.2
bm25,2,31482,0.144444,0.4,0.2155352254319022,0.0-0.2
bm25,2,31483,0.163889,0.066667,0.020451387432818137,0.0-0.2
bm25,2,31484,0.4,0.107692,0.4254012829920874,0.2-0.4
bm25,2,31485,0.358333,0.166667,0.3037747412119473,0.2-0.4
bm25,2,31486,0.352778,0.333333,0.4088410701325472,0.2-0.4
bm25,2,31487,0.319444,0.215385,0.43513122757549083,0.2-0.4
bm25,2,31488,0.3,0.666667,0.5226221351745631,0.2-0.4
bm25,2,31489,0.338889,0.516667,0.3599536912228486,0.2-0.4
bm25,2,31490,0.736111,0.686275,0.39033136677316055,0.6-0.8
bm25,2,31492,0.538889,0.486486,0.15089002925281284,0.4-0.6
bm25,2,31493,0.583333,0.366667,0.13366342827418612,0.4-0.6
bm25,2,31496,0.4,0.25,0.2336691469491279,0.2-0.4
bm25,2,31498,0.411111,0.205128,0.2889905285510902,0.4-0.6
bm25,2,31499,0.469444,0.103825,0.2580937733473539,0.4-0.6
bm25,2,31501,0.522222,0.233333,0.14886759221775722,0.4-0.6
bm25,2,31502,0.425,0.069697,0.16687053866325036,0.4-0.6
bm25,2,31504,0.475,0.55,0.16775287661756474,0.4-0.6
bm25,2,31506,0.358333,0.266667,0.2022687054275,0.2-0.4
bm25,2,31507,0.183333,0.166667,0.26269273942245586,0.0-0.2
bm25,2,31508,0.183333,0.233333,0.20304767772202062,0.0-0.2
bm25,2,31509,0.186111,0.033333,0.14394441480868628,0.0-0.2
bm25,2,31510,0.155556,0.066667,0.2606559942719309,0.0-0.2
bm25,2,31511,0.177778,0.0,0.3104546431398897,0.0-0.2
bm25,2,31512,0.183333,0.166667,0.08333333333333333,0.0-0.2
bm25,2,31513,0.177778,0.1,0.07242063452433443,0.0-0.2
bm25,2,31515,0.15,0.0,0.04745370366383745,0.0-0.2
bm25,2,31516,0.152778,0.333333,0.12058720478912442,0.0-0.2
bm25,2,31518,0.136111,0.166667,0.5082139942538667,0.0-0.2
bm25,2,31519,0.202778,0.166667,0.05116018679686486,0.2-0.4
bm25,2,31520,0.183333,0.216667,0.3773189289928094,0.0-0.2
bm25,2,31521,0.130556,0.083333,0.3134289766902542,0.0-0.2
bm25,2,31522,0.233333,0.033333,0.15692349609092537,0.2-0.4
bm25,2,31523,0.208333,0.583333,0.1985448282046288,0.2-0.4
bm25,2,31524,0.161111,0.15,0.23328045431742436,0.0-0.2
bm25,2,31525,0.161111,0.016667,0.2892920749568119,0.0-0.2
bm25,2,31526,0.130556,0.3,0.2400743172809098,0.0-0.2
bm25,2,31527,0.236111,0.183333,0.22309999670000644,0.2-0.4
bm25,2,31528,0.580556,0.683333,0.48802548644264,0.4-0.6
bm25,2,31529,0.672222,0.783333,0.4309318440771963,0.6-0.8
bm25,2,31530,0.558333,0.516667,0.3796502171143353,0.4-0.6
bm25,2,31531,0.638889,0.416667,0.2227016071065014,0.6-0.8
bm25,2,31532,0.725,0.214286,0.5951536115022632,0.6-0.8
bm25,2,31536,0.644444,0.269608,0.3577715767200182,0.6-0.8
bm25,2,31537,0.766667,1.0,0.67599921992205,0.6-0.8
bm25,2,31538,0.705556,0.716667,0.31042125299988144,0.6-0.8
bm25,2,31539,0.636111,0.55,0.4213254526303567,0.6-0.8
bm25,2,31540,0.397222,0.061905,0.027777776364522513,0.2-0.4
bm25,2,31541,0.288889,0.052941,0.26679875975407125,0.2-0.4
bm25,2,31542,0.366667,0.6,0.32367525082096926,0.2-0.4
bm25,2,31543,0.486111,0.12381,0.0,0.4-0.6
bm25,2,31544,0.347222,0.071795,0.03138528035394536,0.2-0.4
bm25,2,31545,0.305556,0.035897,0.30850051921813093,0.2-0.4
bm25,2,31546,0.144444,0.383333,0.39936825217522937,0.0-0.2
bm25,2,31547,0.119444,0.333333,0.37274092382801327,0.0-0.2
bm25,2,31548,0.1,0.266667,0.4120699191330315,0.0-0.2
bm25,2,31549,0.116667,0.233333,0.17894045861729244,0.0-0.2
bm25,2,31551,0.116667,0.066667,0.18697707741303662,0.0-0.2
bm25,2,31552,0.147222,0.466667,0.20766708308785195,0.0-0.2
bm25,2,31553,0.116667,0.383333,0.33029159424998894,0.0-0.2
bm25,2,31554,0.127778,0.583333,0.5146738096248177,0.0-0.2
bm25,2,31555,0.108333,0.1,0.3824184460917878,0.0-0.2
bm25,2,31556,0.152778,0.366667,0.25869590412232274,0.0-0.2
bm25,2,31557,0.122222,0.05,0.09674817694519734,0.0-0.2
bm25,2,31558,0.152778,0.216667,0.23453884729100274,0.0-0.2
bm25,2,31559,0.119444,0.133333,0.07167856923261773,0.0-0.2
bm25,2,31560,0.108333,0.166667,0.14625488795983604,0.0-0.2
bm25,2,31561,0.105556,0.183333,0.3570694433235627,0.0-0.2
bm25,2,31562,0.116667,0.116667,0.11831346597248703,0.0-0.2
bm25,2,31563,0.097222,0.0,0.3065615114775866,0.0-0.2
bm25,2,31564,0.091667,0.316667,0.13601710290165597,0.0-0.2
bm25,2,31565,0.111111,0.1,0.1265317817000449,0.0-0.2
bm25,2,31566,0.116667,0.116667,0.03821144157497907,0.0-0.2
bm25,2,31567,0.116667,0.25,0.2049382437207427,0.0-0.2
bm25,2,31568,0.111111,0.133333,0.2063777778034419,0.0-0.2
bm25,2,31569,0.122222,0.266667,0.0840269126057475,0.0-0.2
bm25,2,31570,0.116667,0.316667,0.3453928949102931,0.0-0.2
bm25,2,31571,0.152778,0.4,0.2781962647236884,0.0-0.2
bm25,2,31572,0.111111,0.466667,0.42197742176867997,0.0-0.2
bm25,2,31573,0.127778,0.233333,0.1392694037352874,0.0-0.2
bm25,2,31574,0.097222,0.2,0.11257851481940073,0.0-0.2
bm25,2,31575,0.122222,0.183333,0.2515693305909349,0.0-0.2
bm25,2,31576,0.125,0.416667,0.2571575645329724,0.0-0.2
bm25,2,31577,0.133333,0.266667,0.2005659137524281,0.0-0.2
bm25,2,31578,0.130556,0.283333,0.24281132524445956,0.0-0.2
bm25,2,31579,0.097222,0.233333,0.11304117554047527,0.0-0.2
bm25,2,31580,0.141667,0.283333,0.3260697146843679,0.0-0.2
bm25,2,31581,0.105556,0.066667,0.2699966757149593,0.0-0.2
bm25,2,31582,0.130556,0.116667,0.1466587563583605,0.0-0.2
bm25,2,31583,0.111111,0.266667,0.8638211375669245,0.0-0.2
bm25,2,31584,0.138889,0.166667,0.07910549705880998,0.0-0.2
bm25,2,31585,0.119444,0.133333,0.18521811171648017,0.0-0.2
bm25,2,31586,0.116667,0.183333,0.14128763994806637,0.0-0.2
bm25,2,31587,0.125,0.333333,0.1609656496072889,0.0-0.2
bm25,2,31588,0.108333,0.416667,0.1462455312127691,0.0-0.2
bm25,2,31589,0.1,0.15,0.14692802230595722,0.0-0.2
bm25,2,31590,0.111111,0.0,0.1690895010486529,0.0-0.2
bm25,2,31591,0.105556,0.55,0.3860096863988507,0.0-0.2
bm25,2,31592,0.102778,0.166667,0.1612412341101049,0.0-0.2
bm25,2,31593,0.138889,0.116667,0.1679525887917447,0.0-0.2
bm25,2,31594,0.097222,0.183333,0.12837511750411298,0.0-0.2
bm25,2,31595,0.141667,0.116667,0.09653532281176415,0.0-0.2
bm25,2,31596,0.091667,0.05,0.19555931727243994,0.0-0.2
bm25,2,31597,0.111111,0.0,0.0,0.0-0.2
bm25,2,31598,0.102778,0.116667,0.12154662884748478,0.0-0.2
bm25,2,31600,0.119444,0.216667,0.24182437643596333,0.0-0.2
bm25,2,31601,0.127778,0.433333,0.2561638097638348,0.0-0.2
bm25,2,31602,0.122222,0.283333,0.28360837049097487,0.0-0.2
bm25,2,31604,0.347222,0.583333,0.5385287298768567,0.2-0.4
bm25,2,31606,0.297222,0.483333,0.10554570584308241,0.2-0.4
bm25,2,31607,0.402778,0.883333,0.27447918977025987,0.4-0.6
bm25,2,31608,0.316667,0.14359,0.37368321540907756,0.2-0.4
bm25,2,31610,0.347222,0.1,0.4170616948415241,0.2-0.4
bm25,2,31611,0.3,0.383333,0.3694725197980451,0.2-0.4
bm25,2,31612,0.277778,0.062057,0.32553337314621106,0.2-0.4
bm25,2,31613,0.3,0.283333,0.37070045439554755,0.2-0.4
bm25,2,31614,0.275,0.883333,0.3048899503817896,0.2-0.4
bm25,2,31615,0.305556,1.0,0.2732964180148629,0.2-0.4
bm25,2,31616,0.205556,0.45,0.16008571357912157,0.2-0.4
bm25,2,31617,0.258333,0.383333,0.22803549134964718,0.2-0.4
bm25,2,31619,0.55,0.516667,0.14259071231458126,0.4-0.6
bm25,2,31621,0.386111,0.183333,0.12579664642011967,0.2-0.4
bm25,2,31622,0.316667,0.35,0.24947307663480928,0.2-0.4
bm25,2,31623,0.316667,0.466667,0.18843437302015623,0.2-0.4
bm25,2,31624,0.344444,0.433333,0.046161318471265304,0.2-0.4
bm25,2,31626,0.130556,0.016667,0.16843641487608366,0.0-0.2
bm25,2,31627,0.122222,0.080756,0.21970207609487424,0.0-0.2
bm25,2,31628,0.133333,0.066667,0.17047967027384034,0.0-0.2
bm25,2,31629,0.125,0.3,0.09212887564099212,0.0-0.2
bm25,2,31630,0.138889,0.166667,0.30212805158611294,0.0-0.2
bm25,2,31631,0.163889,0.083333,0.1990473403198608,0.0-0.2
bm25,2,31632,0.127778,0.133333,0.35159984500658675,0.0-0.2
bm25,2,31634,0.155556,0.055031,0.5684145825026476,0.0-0.2
bm25,2,31635,0.133333,0.183333,0.20931216191527074,0.0-0.2
bm25,2,31636,0.141667,0.0,0.567361107520117,0.0-0.2
bm25,2,31637,0.136111,0.1,0.027146462511191714,0.0-0.2
bm25,2,31638,0.147222,0.0,0.6379685248023819,0.0-0.2
bm25,2,31640,0.133333,0.166667,0.36131423665133444,0.0-0.2
bm25,2,31642,0.138889,0.25,0.033804019826341354,0.0-0.2
bm25,2,31643,0.15,0.35,0.22480091818361136,0.0-0.2
bm25,2,31645,0.166667,0.066667,0.381112251405989,0.0-0.2
bm25,2,31647,0.122222,0.066667,0.24030768853657059,0.0-0.2
bm25,2,31648,0.15,0.066667,0.11640685510581794,0.0-0.2
bm25,2,31649,0.130556,0.0,0.32242951345117266,0.0-0.2
bm25,2,31650,0.138889,0.066667,0.08841911294568697,0.0-0.2
bm25,2,31651,0.133333,0.05,0.0,0.0-0.2
bm25,2,31652,0.116667,0.027516,0.35672834512002954,0.0-0.2
bm25,2,31654,0.597222,0.285185,0.1313048217319334,0.4-0.6
bm25,2,31655,0.586111,0.225,0.32035775366405705,0.4-0.6
bm25,2,31656,0.55,0.402381,1.0,0.4-0.6
bm25,2,31657,0.730556,0.481884,0.6018068892753144,0.6-0.8
bm25,2,31658,0.694444,0.613636,0.9308510626471252,0.6-0.8
bm25,2,31659,0.694444,0.8,0.40799905359077154,0.6-0.8
bm25,2,31661,0.616667,0.8,0.2558204564217361,0.6-0.8
bm25,2,31662,0.408333,1.0,0.32912054485453107,0.4-0.6
bm25,2,31663,0.444444,0.130081,0.44977432313851856,0.4-0.6
bm25,2,31664,0.516667,0.75,0.4030106993629502,0.4-0.6
bm25,2,31665,0.172222,0.683333,0.1042846714812241,0.0-0.2
bm25,2,31666,0.216667,0.25,0.357800597916114,0.2-0.4
bm25,2,31668,0.213889,0.2,0.15736464039932366,0.2-0.4
bm25,2,31669,0.280556,0.082956,0.2805484268854739,0.2-0.4
bm25,2,31672,0.244444,0.183333,0.023809523462301616,0.2-0.4
bm25,2,31673,0.219444,0.15,0.4966372411512992,0.2-0.4
bm25,2,31674,0.213889,0.3,0.13506938520252934,0.2-0.4
bm25,2,31677,0.711111,0.916667,0.25271931429990474,0.6-0.8
bm25,2,31678,0.633333,1.0,0.4705404973723556,0.6-0.8
bm25,2,31682,0.561111,0.55,0.446318037805561,0.4-0.6
bm25,2,31683,0.533333,0.716667,0.40734147475265464,0.4-0.6
bm25,2,31686,0.191667,0.616667,0.3596994986309592,0.0-0.2
bm25,2,31687,0.183333,0.416667,0.23527635971044744,0.0-0.2
bm25,2,31688,0.230556,0.25,0.2928483064567077,0.2-0.4
bm25,2,31689,0.175,0.166667,0.1350308645858419,0.0-0.2
bm25,2,31690,0.177778,0.533333,0.23537164137915387,0.0-0.2
bm25,2,31691,0.155556,0.119458,0.08333333333333334,0.0-0.2
bm25,2,31692,0.166667,0.516667,0.29781205525722027,0.0-0.2
bm25,2,31693,0.169444,0.25,0.2563860316040378,0.0-0.2
bm25,2,31694,0.208333,0.3,0.3621000991167181,0.2-0.4
bm25,2,31695,0.197222,0.166667,0.1084758615113153,0.0-0.2
bm25,2,31696,0.197222,0.35,0.22676917041102085,0.0-0.2
bm25,2,31697,0.175,0.1,0.48520372587730914,0.0-0.2
bm25,2,31698,0.144444,0.383333,0.3437904569677579,0.0-0.2
bm25,2,31700,0.161111,0.233333,0.25617467703595764,0.0-0.2
bm25,2,31701,0.15,0.25,0.1646776824833275,0.0-0.2
bm25,2,31702,0.158333,0.216667,0.20300026789312792,0.0-0.2
bm25,2,31703,0.144444,0.133333,0.1801043782801496,0.0-0.2
bm25,2,31704,0.2,0.216667,0.36834583466205667,0.0-0.2
bm25,2,31705,0.127778,0.183333,0.13931927167897856,0.0-0.2
bm25,2,31707,0.775,0.716667,0.10790966413036789,0.6-0.8
bm25,2,31708,0.713889,0.683333,0.15067715764307205,0.6-0.8
bm25,2,31710,0.711111,0.613636,0.32215272328304073,0.6-0.8
bm25,2,31711,0.325,0.616667,0.3629065824406898,0.2-0.4
bm25,2,31712,0.330556,0.55,0.24025299238418038,0.2-0.4
bm25,2,31713,0.277778,0.11236,0.4563596580732433,0.2-0.4
bm25,2,31716,0.266667,0.766667,0.5050037892134265,0.2-0.4
bm25,2,31717,0.402778,0.074906,0.12127426698477703,0.4-0.6
bm25,2,31719,0.708333,0.355072,0.16141599285885883,0.6-0.8
bm25,2,31721,0.741667,0.866667,0.3819444450465719,0.6-0.8
bm25,2,31722,0.588889,0.616667,0.2196682937808889,0.4-0.6
bm25,2,31723,0.597222,0.5,0.10555921645950767,0.4-0.6
bm25,2,31725,0.369444,0.216667,0.15073681819462567,0.2-0.4
bm25,2,31726,0.355556,0.2,0.16578510576910677,0.2-0.4
bm25,2,31727,0.372222,0.466667,0.3668290624180999,0.2-0.4
bm25,2,31729,0.277778,0.45,0.08267213738291443,0.2-0.4
bm25,2,31730,0.313889,0.2,0.4375652790666277,0.2-0.4
bm25,2,31732,0.291667,0.166667,0.18020858116056265,0.2-0.4
bm25,2,31733,0.241667,0.15,0.2503614904067279,0.2-0.4
bm25,2,31734,0.283333,0.3,0.21934045477617967,0.2-0.4
bm25,2,31735,0.313889,0.036667,0.43931628340939805,0.2-0.4
bm25,2,31736,0.533333,0.154762,0.37106182842590985,0.4-0.6
bm25,2,31738,0.488889,0.966667,0.22350015106272694,0.4-0.6
bm25,2,31739,0.466667,0.933333,0.32026050990739213,0.4-0.6
bm25,2,31740,0.477778,0.55,0.17186064495825085,0.4-0.6
bm25,2,31741,0.488889,0.466667,0.24843991537882468,0.4-0.6
bm25,2,31742,0.630556,0.95,0.5170175104812892,0.6-0.8
bm25,2,31743,0.672222,0.733333,0.3048608853056753,0.6-0.8
bm25,2,31744,0.525,0.242424,0.21664617381684498,0.4-0.6
bm25,2,31746,0.530556,0.545045,0.7458158542921964,0.4-0.6
bm25,2,31748,0.661111,0.138889,0.028006266981405868,0.6-0.8
bm25,2,31752,0.469444,0.367925,0.49193711081119323,0.4-0.6
bm25,2,31753,0.536111,0.278986,0.2592369408586321,0.4-0.6
bm25,2,31754,0.438889,0.266667,0.35486620252630313,0.4-0.6
bm25,2,31756,0.638889,0.9,0.20749243887562094,0.6-0.8
bm25,2,31757,0.752778,0.733333,0.5239423123352692,0.6-0.8
bm25,2,31758,0.755556,0.52381,0.4599887055675291,0.6-0.8
bm25,2,31759,0.386111,0.816667,0.36885651531342367,0.2-0.4
bm25,2,31761,0.333333,0.171569,0.1006796662298269,0.2-0.4
bm25,2,31762,0.477778,0.35,0.29416737766523077,0.4-0.6
bm25,2,31764,0.655556,0.357143,0.08423276076301599,0.6-0.8
bm25,2,31766,0.461111,0.428295,0.08142510468351154,0.4-0.6
bm25,2,31769,0.358333,0.483333,0.5051537129128714,0.2-0.4
bm25,2,31771,0.297222,0.205479,0.288894145578833,0.2-0.4
bm25,2,31772,0.411111,0.9,0.20704305968005549,0.4-0.6
bm25,2,31773,0.538889,0.7,0.5801343076483464,0.4-0.6
bm25,2,31775,0.5,0.294118,0.15553534807983582,0.4-0.6
bm25,2,31776,0.561111,0.633333,0.22840509255350763,0.4-0.6
bm25,2,31778,0.647222,0.483333,0.1487969636355109,0.6-0.8
bm25,2,31779,0.65,0.483333,0.34051938147733796,0.6-0.8
bm25,2,31781,0.766667,0.653846,0.44459845894105754,0.6-0.8
bm25,2,31782,0.525,0.466667,0.3671568399825887,0.4-0.6
bm25,2,31783,0.441667,0.783333,0.29761892554371583,0.4-0.6
bm25,2,31784,0.483333,0.883333,0.460636115307902,0.4-0.6
bm25,2,31785,0.772222,1.0,0.33761081378014407,0.6-0.8
bm25,2,31787,0.397222,0.783333,0.3987035712272106,0.2-0.4
bm25,2,31788,0.455556,0.783333,0.3641064582016743,0.4-0.6
bm25,2,31789,0.494444,0.3,0.057471264330657953,0.4-0.6
bm25,2,31791,0.422222,0.483333,0.26231826680582265,0.4-0.6
bm25,2,31792,0.347222,0.166667,0.022574818949183506,0.2-0.4
bm25,2,31793,0.411111,0.337432,0.24688726967312088,0.4-0.6
bm25,2,31796,0.444444,0.45,0.3124713182200482,0.4-0.6
bm25,2,31797,0.491667,0.390244,0.32272727128760326,0.4-0.6
bm25,2,31800,0.425,0.266393,0.11921512987388243,0.4-0.6
bm25,2,31802,0.45,0.466667,0.2191768001711494,0.4-0.6
bm25,2,31803,0.55,0.616667,0.40315067326698045,0.4-0.6
bm25,2,31806,0.533333,0.151515,0.2935481529270246,0.4-0.6
bm25,2,31807,0.477778,0.733333,0.16563866127631158,0.4-0.6
bm25,2,31808,0.555556,0.366667,0.15711685959820776,0.4-0.6
bm25,2,31809,0.358333,0.566667,0.2345248793101543,0.2-0.4
bm25,2,31810,0.35,0.216667,0.03919949491743441,0.2-0.4
bm25,2,31812,0.311111,0.208955,0.0,0.2-0.4
bm25,2,31814,0.716667,0.8,0.592505681039245,0.6-0.8
bm25,2,31816,0.597222,1.0,0.6565709911166557,0.4-0.6
bm25,2,31817,0.644444,0.833333,0.5809956411584685,0.6-0.8
bm25,2,31818,0.619444,0.666667,0.2721479743901872,0.6-0.8
bm25,2,31819,0.513889,0.278571,0.5530907229772533,0.4-0.6
bm25,2,31820,0.486111,0.325926,0.4660489056617857,0.4-0.6
bm25,2,31822,0.233333,0.783333,0.19453956098930522,0.2-0.4
bm25,2,31823,0.236111,0.1,0.17367052761936047,0.2-0.4
bm25,2,31824,0.3,0.95,0.3556752657496486,0.2-0.4
bm25,2,31826,0.222222,0.566667,0.4496719219488761,0.2-0.4
bm25,2,31827,0.255556,0.3,0.1938052362209378,0.2-0.4
bm25,2,31828,0.327778,0.066667,0.2956441593142483,0.2-0.4
bm25,2,31829,0.322222,0.15,0.3993728028392172,0.2-0.4
bm25,2,31831,0.502778,0.092857,0.468493405957511,0.4-0.6
bm25,2,31833,0.705556,0.966667,1.0,0.6-0.8
bm25,2,31834,0.491667,0.9,0.27492630079154246,0.4-0.6
bm25,2,31837,0.3,0.266667,0.2842267379511866,0.2-0.4
bm25,2,31838,0.280556,0.106918,0.06849315065240508,0.2-0.4
bm25,2,31839,0.275,0.0,0.46210883269152647,0.2-0.4
bm25,2,31840,0.263889,0.166667,0.0587255038311598,0.2-0.4
bm25,2,31841,0.238889,0.15,0.07305382136416938,0.2-0.4
bm25,2,31842,0.291667,0.516667,0.2411999646242547,0.2-0.4
bm25,2,31843,0.394444,0.116667,0.3665943562095239,0.2-0.4
bm25,2,31844,0.322222,0.053806,0.2062690114841463,0.2-0.4
bm25,2,31845,0.313889,0.383333,0.14826561734930271,0.2-0.4
bm25,2,31846,0.302778,0.062112,0.1328512879121312,0.2-0.4
bm25,2,31849,0.225,0.116667,0.12281128335873776,0.2-0.4
bm25,2,31851,0.225,0.080709,0.19059643728506057,0.2-0.4
bm25,2,31852,0.275,0.150538,0.347627081227732,0.2-0.4
bm25,2,31853,0.405556,0.383333,0.4076566138200569,0.4-0.6
bm25,2,31854,0.425,0.283333,0.3161417333464281,0.4-0.6
bm25,2,31855,0.305556,0.106557,0.4212090287645985,0.2-0.4
bm25,2,31857,0.413889,0.433333,0.2237453540945604,0.4-0.6
bm25,2,31858,0.647222,0.304348,0.4724376363071851,0.6-0.8
bm25,2,31859,0.669444,0.8,0.36061527261696436,0.6-0.8
bm25,2,31860,0.583333,0.416667,0.19447688658365792,0.4-0.6
bm25,2,31862,0.533333,0.216667,0.09594628220666286,0.4-0.6
bm25,2,31863,0.497222,0.65,0.45142229124712374,0.4-0.6
bm25,2,31864,0.466667,0.387037,0.09450907507827856,0.4-0.6
bm25,2,31866,0.347222,0.566667,0.48086166880592696,0.2-0.4
bm25,2,31867,0.338889,0.25,0.30059803947498204,0.2-0.4
bm25,2,31868,0.338889,0.666667,0.3906957667590442,0.2-0.4
bm25,2,31870,0.372222,0.104167,0.6386730845777955,0.2-0.4
bm25,2,31871,0.511111,0.5,0.39220196093052373,0.4-0.6
bm25,2,31873,0.458333,0.092857,0.4246038813998087,0.4-0.6
